ID,smiles,docking_score,flag,split
44316373,NS(=O)(=O)c1ccc(C2=Cc3ccccc3[C@@H]2c2ccc(F)cc2)cc1,-11.5,1,train
22643554,Cc1cc(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,-11.542,1,train
11067992,Cc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,-10.562,1,train
9905875,CC[C@]1(C)OC(=O)C(OC(C)C)=C1c1ccc(S(C)(=O)=O)cc1,-8.945,1,train
10021497,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)[nH]c3ccccc23)cc1,-11.386,1,train
45487106,O=C(O)c1cc(-c2ccn(C(F)F)c(=O)c2)ccc1O,-7.411,1,train
10133748,CS(=O)(=O)c1ccc(-c2cc3c(cc2C=C2CCCCC2)OCO3)cc1,-10.876,1,train
9825432,COc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,-11.652,1,train
X111,Cc1cccnc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,-10.79,1,train
122184819,Cc1ccc(-c2c(Cl)c(CO[N+](=O)[O-])nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-10.961,1,train
CHEMBL48568,CC(C)(C)c1cc(C=C2OC(=O)NC2=O)cc(C(C)(C)C)c1O,-6.69,1,train
10497881,Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccccc2)c1Cl,-10.544,1,train
10594681,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)CC3(CC3)C2)cc1,-11.711,1,train
10221859,Cc1ccc(Oc2c(-c3ccc(S(C)(=O)=O)cc3)oc(C)cc2=O)c(F)c1,-10.041,1,train
10936484,Cc1nc(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)cc2)o1,-10.644,1,train
10832407,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)c(Cl)c2)cc1,-10.752,1,train
44456665,NS(=O)(=O)c1ccc(-c2nc(NCC3CCCCC3)cc(C(F)(F)F)n2)cc1,-10.925,1,train
71449035,CS(=O)(=O)c1ccc(-c2cc(/C=C\CC[N+](=O)[O-])nn2C2CCCCC2)cc1,-9.29,1,train
10786868,Cc1cc(C)n2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2n1,-10.412,1,train
44366732,CC(C)=Cc1cc(/C=C/S(N)(=O)=O)cc(C(=O)c2ccccc2)c1,-10.248,1,train
10178729,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CC3(CC3)C2)cc1,-11.676,1,train
CHEMBL441414,CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1,-6.875,1,train
10501958,Cc1cc(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-11.357,1,train
9846581,CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2Oc2ccc(F)cc2)cc1,-8.633,1,train
44394264,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)cc2)cc1,-11.81,1,train
10452350,Cc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,-11.151,1,train
CHEMBL262849,CS(=O)(=O)c1ccc(C#Cc2cccnc2)cc1,-7.063,1,train
10948456,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,-10.481,1,train
10110822,Cc1cc(=O)c(Oc2ccc(F)cc2C)c(-c2ccc(S(C)(=O)=O)cc2)o1,-10.351,1,train
9907758,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1,-9.827,1,train
10623882,Cc1c(S(=O)(=O)C(F)(F)F)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,-11.286,1,train
X101,Cc1cncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-10.991,1,train
10787918,COc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-9.647,1,train
44456711,COCCOc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.272,1,train
10665362,CS(=O)(=O)c1ccc(C2=C(c3cncc(Cl)c3)C(=O)CC2)cc1,-10.27,1,train
10524532,CS(=O)(=O)c1ccc(C2=C(c3cc(Br)ccn3)C(=O)CC2)cc1,-9.967,1,train
44456841,CS(=O)(=O)c1ccc(-c2nc(Cl)cc(NCc3ccccc3)n2)cc1,-9.733,1,train
10759467,Cc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1,-10.942,1,train
44330414,COc1ccc(-c2cscc2-c2ccc(S(N)(=O)=O)cc2)cc1F,-10.887,1,train
136029176,Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1c(=O)[nH]c1ccc([N+](=O)[O-])cc12,-10.571,1,train
10135355,CNc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.299,1,train
CHEMBL552081,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCCC3)n2)cc1,-9.886,1,train
44327884,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cc(F)ccc2CS3)cc1,-8.712,1,train
9929308,CCc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,-6.208,1,train
9906472,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CCC2)cc1,-11.171,1,train
44370503,CC1(Cn2ncc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2=O)CC1,-11.481,1,train
11739083,CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1Cl,-7.759,1,train
10711484,Cc1cccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)c1,-10.516,1,train
10269858,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(N)(=O)=O)cc2)cn1,-10.562,1,train
164621981,CCCCOc1nc(OCC2(O)CCC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,-7.811,1,train
44364555,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1CO,-9.68,1,train
22285784,Cc1ccc2[nH]c(-c3ccc(S(N)(=O)=O)cc3)c(-c3ccccc3)c2c1,-9.291,1,train
44339126,CS(=O)(=O)c1ccc(-c2cc3c(cc2-c2ccc(F)cc2)COC3)cc1,-11.402,1,train
CHEMBL8998,O=C1c2ccccc2C(=O)N1CCn1ccc(=O)[nH]c1=O,-6.385,1,train
44250139,CS(=O)(=O)c1ccc(-c2cnc([C@@H](O)c3ccccc3)nc2-c2ccc(F)cc2)cc1,-8.972,1,train
10666170,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.569,1,train
CHEMBL434673,CC(C)Oc1c(-c2ccc(S(C)(=O)=O)cc2)cnn(Cc2ccccc2)c1=O,-7.826,1,train
44291336,Cc1cc(-c2ccc(NS(C)(=O)=O)cc2)n(-c2ccc(Cl)cc2)n1,-10.281,1,train
171352463,CS(=O)(=O)c1ccc(C(=O)/C=C/c2cccc(F)c2F)cc1,-9.821,1,train
164615836,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(N)(=O)=O)cn2)cc1CO,-7.781,1,train
162672146,C/C(=N/NC(N)=O)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,-5.634,1,train
10271231,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)n1,-11.187,1,train
10156660,Cc1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,-11.516,1,train
118705855,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2ccc3c(c2)OCCO3)cc1,-10.248,1,train
159271,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,-10.413,1,train
44456839,CS(=O)(=O)c1ccc(-c2nc(Cl)cc(NCc3cccs3)n2)cc1,-9.696,1,train
22285782,NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(O)cc2)cc1,-10.824,1,train
44293798,CS(=O)(=O)c1ccc(-c2cn(-c3ccccc3)c(O)c2-c2ccc(F)cc2)cc1,-10.628,1,train
10830394,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,-10.101,1,train
10991235,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2)cc1,-10.439,1,train
10572128,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)cc2)cc1,-11.569,1,train
9836698,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(F)cc1,-10.102,1,train
10200640,CC1(C)OC(=O)C(Oc2ccc(F)cc2F)=C1c1ccc(S(C)(=O)=O)cc1,-8.606,1,train
44330646,COc1ccc(-c2cscc2-c2ccc(S(C)(=O)=O)cc2)cc1F,-9.301,1,train
44456591,Cc1ccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)s1,-10.916,1,train
5090,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,-9.602,1,train
44394151,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1C,-11.987,1,train
44290866,CN(C)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(NS(C)(=O)=O)cc2)cc1,-10.705,1,train
11025137,COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1Cc1ccc(OC)cc1,-9.691,1,train
119607,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,-9.136,1,train
CHEMBL259429,Cc1cccnc1C#Cc1ccc(S(N)(=O)=O)cc1,-8.127,1,train
3058754,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,-11.131,1,train
71583443,CCS(=O)(=O)c1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)[nH]1,-9.991,1,train
11794221,Cc1ccn2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2n1,-10.219,1,train
45268661,CC[C@H](C)Nc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,-9.793,1,train
8446687,CS(=O)(=O)c1ccc(C(=O)/C=C\c2ccc(Cl)c(Cl)c2)cc1,-7.165,1,val
155530097,N#CCC(=O)Nc1nnc(-c2ccc(Cl)cc2)o1,-6.748,1,val
10621562,Cc1c(CC(F)(F)F)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,-11.913,1,val
22034354,COc1ccc(Sc2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,-9.703,1,val
CHEMBL261429,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2c[nH]c3c(Cl)cccc23)cc1,-11.663,1,val
45271088,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCC3CCCCC3)n2)cc1,-10.568,1,val
10501652,CN(C)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,-11.108,1,val
10926603,Cc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F,-10.965,1,val
10156700,COc1cc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)ccc1F,-10.942,1,val
24882361,CCOc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.252,1,val
18933706,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CCC3)C2)cc1,-11.804,1,val
10646465,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(C(F)(F)F)c2)cc1,-10.851,1,val
45271997,CC(C)(C)Oc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,-8.835,1,val
44456662,CCc1c(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,-10.732,1,val
8446680,CS(=O)(=O)c1ccc(C(=O)/C=C/c2cccc(Cl)c2Cl)cc1,-9.146,1,val
19594572,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2N2CCC[C@@H](CO)C2)cc1,-11.552,1,val
22277772,Cc1onc(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,-10.392,1,val
9799387,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccnc2)cc1,-10.968,1,val
44286434,Cc1cnc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)s1,-5.31,1,val
118705851,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2cccc3c2OCCO3)cc1,-7.443,1,val
9822332,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1,-10.954,1,val
44456621,CC(C)CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.141,1,val
44336299,COc1cc(OC)cc(-c2ccc(C(C)C(=O)O)cc2F)c1,-8.801,1,val
10620295,Cc1ncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)s1,-10.726,1,val
CHEMBL296220,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2Oc2ccccc2)cc1,-10.689,1,val
10981473,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(Cl)nc2)cc1,-10.561,1,val
9998086,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)cn3c2CCC3)cc1,-11.305,1,val
10784838,NS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)c(Cl)c2)cc1,-11.306,1,val
44338327,CC1(C)OC(=O)C(Oc2ccc(F)cn2)=C1c1ccc(S(C)(=O)=O)cc1,-6.08,1,val
11234177,Cc1cc(=O)c(Oc2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,-10.097,1,val
171355491,COc1ccccc1/C=C\C1=NN(c2ccc(S(N)(=O)=O)cc2)C(=O)CC1,-9.738,1,val
90645135,NS(=O)(=O)c1ccc(-n2nc(C(=O)NC3CCCCC3)nc2-c2ccccc2)cc1,-8.486,1,val
11383735,Cc1cc(=O)c(Oc2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,-10.064,1,val
11046829,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cnccc2Cl)cc1,-9.106,1,val
10758721,Cc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)coc2=O)cc1,-10.378,1,val
155559759,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)CCCl,-9.327,1,val
76310401,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1C,-7.108,1,val
44371399,Cc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3cccc(F)c3)n2n1,-10.386,1,val
44371411,COc1cccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)sc3ncnn23)c1,-10.652,1,val
172456738,COc1ccc(/C=N\NC(=O)c2cnn(-c3ccc(S(N)(=O)=O)cc3)c2N)cc1,-8.365,1,val
9933456,NS(=O)(=O)c1ccc(-n2nc(-c3ccc(Cl)s3)cc2-c2ccc(Cl)cc2)cc1,-10.76,1,val
10716420,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,-11.099,1,val
CHEMBL432463,CSc1ccc(C(=O)c2cc(F)cc(CC(=O)O)c2N)cc1,-8.322,1,val
172444170,Nc1c(C(=O)N/N=C/c2cccc([N+](=O)[O-])c2)cnn1-c1ccc(S(N)(=O)=O)cc1,-8.717,1,val
44474132,O=S(=O)(Nc1ccncc1Nc1cccc(Cl)c1)C(F)(F)F,-7.019,1,val
44456822,CCS(=O)(=O)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.797,1,val
10453591,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OCC3CCCC3)n2)cc1,-10.606,1,val
X100,Cc1ccncc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,-10.836,1,val
44339284,Cc1ccncc1-c1cc(F)c(F)cc1-c1ccc(S(C)(=O)=O)cc1,-10.64,1,val
CHEMBL260841,CS(=O)(=O)c1ccc(/C=C(/C(=O)OCCO[N+](=O)[O-])c2ccc(Br)cc2)cc1,-9.752,1,val
44291232,CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(F)cc2)cc1,-10.386,1,val
10024894,CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Cl)cc2)cc1,-10.587,1,val
127030243,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccc(I)cc3)n2)cc1,-9.91,1,val
10786971,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,-10.983,1,val
44395142,CCOc1ccc(-c2nn3nc(SC)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.186,1,val
162663036,C/C(=N/NC(N)=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C,-8.272,1,val
21859785,CS(=O)(=O)c1ccc(-n2nncc2-c2ccc(Cl)cc2)cc1,-9.622,1,val
155512205,CC(Cl)C(=O)Nc1c(C#N)cnn1-c1ccc(S(N)(=O)=O)cc1,-9.811,1,val
155551847,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(F)cc1,-10.734,1,val
44456642,CCCCCNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.039,1,val
76328514,Cc1cc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)ccc1Br,-7.063,1,val
155815558,CCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,-7.413,1,val
45267715,CS(=O)(=O)c1ccc(-c2cc(OCC(F)(F)F)nc(NC3CCCCC3)n2)cc1,-10.196,1,val
82201518,CC(=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C,-7.333,1,val
10523413,COc1ccc(-c2ccccc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,-10.6,1,val
44286194,Cc1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)nc1,-5.083,1,val
45273829,CCCNc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,-9.41,1,val
151610,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)O,-9.686,1,val
10667766,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(Cl)c(Cl)c2)cc1,-10.726,1,val
172456493,CN(C)c1ccc(/C=N\NC(=O)c2cnn(-c3ccc(S(N)(=O)=O)cc3)c2N)cc1,-9.799,1,val
155547475,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)CN1CCOCC1,-10.012,1,val
11625155,NS(=O)(=O)c1ccc(-c2nc3ccccc3n2-c2ccc(Cl)cc2)cc1,-11.585,1,val
10686987,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1C1CCCCC1,-10.142,1,val
CHEMBL70411,Cc1c(C)c2c(c(C(CCCCCC(=O)O)c3ccc(F)cc3)c1O)CCC2=O,-8.7,1,val
15429222,Cc1nc(C2CCCCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1,-9.975,1,val
44541795,CC(C)Cc1ccc(C(CF)C(=O)O)cc1,-6.858,1,val
44393815,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1C(=O)c1ccc(F)cc1,-10.576,1,val
19426793,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)sc3nncn23)cc1,-10.181,1,val
10362509,NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(Cl)cc2)cc1,-11.483,1,val
10596233,NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)c(F)c3)CCC2)cc1,-10.517,1,val
44371457,Cc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1,-9.764,1,val
44336367,C=CCc1cccc(-c2ccc(C(C)C(=O)O)cc2)c1,-8.264,1,val
44393845,COc1ccc(Oc2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,-9.355,1,val
10251114,C[C@H]1C[C@H]1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,-11.64,1,val
10200861,Cc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-11.303,1,val
10504537,Cc1c(COc2ccc(Cl)cc2)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,-8.206,1,val
10894407,C[C@@H]1Cc2cc(-c3c(Cl)ncn3-c3ccc(S(C)(=O)=O)cc3)ccc2O1,-10.401,1,val
44475842,COc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,-6.055,1,val
10157624,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,-10.784,1,val
45267769,Cc1ccc(Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,-10.972,1,val
12088670,NS(=O)(=O)c1ccc(-c2cscc2-c2ccc(F)cc2)cc1,-10.728,1,val
44364629,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,-9.634,1,val
10524857,COc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1,-11.383,1,val
443373,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,-10.645,1,val
44456613,CS(=O)(=O)c1ccc(-c2nc(Cl)cc(NCc3ccc(F)cc3)n2)cc1,-9.58,1,val
44456617,Cc1ccsc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.644,1,val
11069216,COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1C(=O)c1ccc(Cl)cc1,-9.88,1,val
X115,Cc1cccnc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,-11.054,1,val
45272025,Cn1cccc1Cc1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1,-9.749,1,val
9908677,CCc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.989,1,val
15516798,Cc1ccc(OC2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(C)OC2=O)cc1,-8.931,1,val
10596725,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CC3(CC3)C2)cc1,-11.47,1,val
44456615,Cc1c(NCc2ccc(F)cc2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,-10.815,1,val
44394200,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1F,-10.027,1,val
10620563,CSCc1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1,-10.931,1,val
71583324,CSc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)[nH]1,-10.202,1,val
10156006,CC1(C)OC(=O)C(C(=O)c2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,-10.579,1,val
45269513,NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCCCC3)n2)cc1,-10.696,1,val
10760894,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CC3(CC3)C2)cc1,-10.319,1,val
17816126,CCOC(=O)c1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1,-10.708,1,val
10200745,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F,-10.339,1,val
5100138,Cc1c(C(=O)C(F)(F)F)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,-11.781,1,val
42612240,Nc1c(C(=O)N/N=C/c2ccccc2)cnn1-c1ccc(S(N)(=O)=O)cc1,-9.627,1,val
11732339,CN(C)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,-10.844,1,val
10836128,CCc1cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)ccc1OC,-11.451,1,val
52942521,NS(=O)(=O)c1ccc(-c2cc(Cl)cc3c2O[C@H](C(F)(F)F)C(C(=O)O)=C3)cc1,-10.737,1,val
44374403,CCc1ccc(-c2nc(C)oc2-c2ccc(S(C)(=O)=O)cc2)s1,-10.125,1,val
9803459,CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,-9.596,1,val
10199643,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2-c2cccnc2)cc1,-10.558,1,val
44326499,CS(=O)(=O)c1ccc(-c2cccnc2-c2cccnc2)cc1,-9.43,1,val
10041271,Cc1nc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,-9.986,1,val
10523190,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CCCC3)C2)cc1,-11.813,1,val
10784589,CS(=O)(=O)c1ccc(-n2cc(C#N)nc2-c2ccc(Cl)cc2)cc1,-9.903,1,val
44336308,CCOc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1,-8.407,1,val
44394233,Cc1cc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)ccc1F,-11.809,1,val
9950669,CC1(C)OC(=O)C(Oc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,-8.293,1,val
118706109,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2ccc3c(c2)OCO3)cc1,-10.558,1,val
44404395,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CCF)cc1,-11.076,1,val
24205505,CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(C(F)(F)F)n2)cc1,-10.404,1,val
44343803,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cc(Cl)cc(Cl)c2)cc1,-10.747,1,val
44456713,CS(=O)(=O)c1ccc(-c2nc(NCc3ccco3)cc(C(F)(F)F)n2)cc1,-9.897,1,val
11808877,CC(=O)c1c(O)cc(O)c(C/C=C(/C)CCC=C(C)C)c1O,-8.236,1,val
155560713,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccc(Cl)cc2)cc1,-5.964,1,val
11783741,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,-9.347,1,val
3177,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,-10.477,1,val
11211879,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2C(=O)c2ccccc2)cc1,-11.042,1,val
CHEMBL47540,C[C@]1(O)CCC[C@H]1Oc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,-10.343,1,val
10543451,CC(C)(C)C#CC1=C(c2ccc(S(C)(=O)=O)cc2)CCC1=O,-9.199,1,val
