ID,smiles,docking_score,flag,weight_actives,weight_lowscores,split_random_1,split_random_2,split_random_3,split_random_4,split_random_5,split_scaffold_1,split_scaffold_2,split_scaffold_3,split_scaffold_4,split_scaffold_5
ZINC43256409,Cc1ccc(Cn2c([C@H]3C[C@@H]3c3ccccc3)nc3ccccc32)cc1,-9.815,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,val,train
ZINC22356080,C[C@H]1CC(=O)Nc2ccccc2N1C(=O)CNc1cccc(Br)c1,-5.776,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC37370135,O=C(O)C1CC=CC[C@@H]1c1nc(-c2cnccn2)no1,-7.703,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC37288598,O=[N+]([O-])c1cc(Cl)cc(Br)c1OCCCBr,-6.585,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC11072167,CCc1ccc2nc(N(C[C@@H]3CCCO3)C(=O)c3ccccc3I)sc2c1,-9.12,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,val,train,train
ZINC01015280,C=CCN1C(=O)S/C(=C\c2cn(Cc3ccccc3F)c3ccccc23)C1=O,-10.078,0,0.5337353433835846,10.070796460176991,train,train,train,train,train,train,val,train,train,train
ZINC13971913,COc1ccc(CC(=O)N2CCN(c3nc4cc(C)cc(C)c4s3)CC2)cc1C,-6.047,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,val,train,train
ZINC64728962,O=c1[nH]cnc2c1nc(SCc1ccc(F)cc1Cl)n2-c1ccccc1,-10.624,0,0.5337353433835846,10.070796460176991,train,train,train,train,train,train,train,val,train,train
136152996,CS(=O)(=O)c1ccc(-c2nc(=O)cc(NCc3ccccc3)[nH]2)cc1,-9.819,1,7.910625620655412,0.5261211280628756,train,train,val,train,train,train,train,train,val,train
ZINC62235045,CCCCOCC[C@@]1(C(=O)O)CCCOC1,-6.136,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC04973636,CC[C@@H]1CCc2nc3sc4c(=O)[nH]c(=O)[nH]c4c3c(C(F)(F)F)c2C1,-9.801,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC06680894,CC(=O)c1cccc(NC(=O)c2cc(S(=O)(=O)N3CCC[C@@H](C)C3)cs2)c1,-4.815,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC00070914,N#CC(=CC=Cc1ccccc1)c1nc2ccccc2[nH]1,-9.939,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,val,train
ZINC11633917,Cc1cc(C)c2c(c1)C[C@H](Cc1ccc(Cl)cc1)CN2,-8.328,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC48484345,O=C(Cn1cc(Br)ccc1=O)c1ccc(Cl)s1,-8.309,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,val
ZINC14465475,Clc1ccc([C@H]2Nc3c(OCCOc4ccccc4)cccc3[C@H]3C=CC[C@H]32)cc1,-7.661,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC48100619,CC[C@H](C)NC(=O)Nc1ccc(C(=O)N2CCCC[C@@H]2C)cc1,-6.216,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC36703960,Cc1nc(C2CC2)nc2sc(C(=O)NCc3ccc(N4CCCC4=O)cc3)c(C)c12,-5.695,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,val
ZINC26548135,CCn1nc(C)c(Cc2n[nH]c(=S)n2N)c1C,-7.841,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC49794118,Clc1ccc([C@@H](CBr)C2CCCCC2)cc1,-8.024,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC44731122,Cc1cc([C@@H](C)n2c([C@H](C)Cl)nc3ccccc32)c(C)o1,-9.192,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC13341334,O=C(O)c1cc(S(=O)(=O)N2CCCCCCC2)c(Cl)cc1Cl,-7.277,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC01455311,Cc1cc(Nc2ccc(C(C)C)cc2)n2c(nc3ccccc32)c1C#N,-10.052,0,0.5337353433835846,10.070796460176991,train,val,train,train,train,train,train,train,val,train
ZINC59951733,N#Cc1ccc(NCC(=O)Nc2ccc3c(c2)Cc2ccccc2-3)cc1,-8.012,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC44982256,Fc1cccc2c1[nH]c(=S)n2C[C@H]1CCCOC1,-8.607,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC04277144,N#CC1=C[C@H](Br)[C@@]23C[C@@]12[C@H](Br)C=C3C#N,-6.888,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
9967049,Cc1cnc(-c2cccnc2)c(-c2ccc(S(C)(=O)=O)cc2)c1,-10.119,1,7.910625620655412,10.070796460176991,train,val,train,train,train,train,train,train,val,train
ZINC06549861,CCO[P@]1(=S)c2c(C)nn(-c3ccccc3)c2N=C(c2cccs2)N1C,-7.995,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC20880036,O=C(O)c1ccc(NCc2ccc(OCc3ccccc3)cc2)cc1Cl,-7.609,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC61039348,O=C(/C=C/c1ccc(-c2ccccc2)s1)N[C@H]1CC[C@H](O)CC1,-7.183,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,val
ZINC05055812,CNC(=O)c1c(NC(=O)C2CC2)sc2c1CCCCC2,-8.243,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC01172355,CC(C)(C)[C@@H]1CCc2c(sc(NC(=O)c3ccccc3F)c2C(=O)N2CCCC2)C1,-7.982,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC42304631,Cc1nnc(N(C)Cc2csc(Br)c2)c(C#N)c1C,-7.903,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,val
ZINC02610690,Clc1ccc(CSc2nncn2/N=C/c2cccc(Br)c2)cc1,-8.333,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,val,train
ZINC40257912,O[C@H](c1cccc(I)c1)c1ccc(Cl)s1,-7.46,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,val
ZINC40821176,CCn1cc([C@H]2CCCN2C(=O)c2cccnc2N)c2c(C)cccc21,-6.638,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC36245385,CCCc1ccc2oc(C(=O)O)c(C)c2c1,-8.003,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC14182002,O=C1OC(c2ccccc2Br)=N/C1=C\c1ccc(N2CCOCC2)s1,-7.753,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC67460155,COc1ccc(Cl)cc1-c1cc2c(c(OC)c1)OCCN(Cc1ccoc1)C2,-7.391,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,val,train,train,train
ZINC45226307,N#Cc1ccc(CNC(=O)c2cc3ccc(Br)cc3[nH]2)cc1,-6.405,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,val
ZINC20527019,CCN(c1ccc(/C=C/C(=O)O)cc1)c1ccccc1C,-7.724,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC22064159,N#Cc1ccccc1CN1CCc2sccc2[C@@H]1c1cccs1,-9.914,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC37154085,CC(C)(C)[C@H]1CC[C@H](C#N)[C@H](Sc2ccccc2)C1,-8.186,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC62705596,Cc1cccc2c1OCCC[C@@H]2N1CCC(C(=O)O)CC1,-8.747,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC00728165,S=C1NC(c2ccc(Br)cc2)=C[C@H](c2cccs2)N1,-8.371,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
10271396,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2F)cc1,-11.418,1,7.910625620655412,10.070796460176991,train,train,val,train,train,train,train,train,val,train
ZINC40803811,CC(C)n1cc(Br)cc1C(=O)N[C@@H](C)c1ccc(F)cc1,-7.968,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,val
ZINC13224536,O=C(O)C[C@@H](NC(=O)/C=C/c1ccc(OC(F)F)cc1)c1ccccc1,-2.946,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,val
ZINC09895801,CC1Sc2ccc(C(=O)N3CCC[C@@H]3c3ccccc3)cc2NC1=O,-8.35,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC12794764,O=C1NC(=O)C2(CCN(C(=O)CSc3ccc(Br)cc3)CC2)N1,-7.465,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC17248418,O[C@H](c1ccccc1)[C@]1(Cn2cncn2)Oc2ccc(Br)cc2[C@@H]1O,-8.614,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC03667478,Cc1ccc(CSc2nc3ccc(/N=C/c4ccc(I)cc4)cc3s2)c(C)c1,-5.94,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,val,train
ZINC13730411,CSc1ccc(/C=C/c2nc3n(n2)CC(=O)Nc2ccccc2-3)cc1,-6.204,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC51590667,CCNc1nnc(Sc2ncnc3c(Br)cccc23)s1,-7.772,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,val
ZINC11247844,N#Cc1cccc(NC(=O)C2CCCN2c2ncnc3ccccc23)c1,-7.489,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,val
ZINC41127093,O=C(Cc1ccc(-c2nc3ccccc3s2)cc1)N1CCOCC1,-6.906,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC67611502,O=C(N[C@@H]1C[C@@H]1c1ccccc1)N1CCC[C@H](c2nc3ccccc3[nH]2)C1,-8.29,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC31944858,Cc1nc(SCCC#N)c2c3c(sc2n1)C[C@H](C)CC3,-8.65,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC36075492,CCCc1cc(Cl)c2c(Cl)ccc(Cl)c2n1,-8.513,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC02780962,Cc1c([C@H](C)NC(=O)C(C)n2nc(C(F)F)c(Br)c2C)cnn1C,-7.007,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,val
ZINC08568368,COc1ccccc1NC(=S)N1CCc2[nH]cnc2[C@@H]1c1ccc(F)cc1,-8.679,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC50997338,CCCc1nc(-c2c(F)cccc2F)c(N)n1C(C)(C)C,-8.956,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC15863605,Cc1ccc2[nH]c(CCc3cccc(NC(=O)C4CCCN(S(=O)(=O)N5CCCC5)C4)c3)nc2c1,-5.177,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,val
ZINC36858800,O=C(c1ccc(CSc2cccc[n+]2[O-])cc1)N1CCCC1,-9.987,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,train
ZINC16906429,O=C(O)COc1ccc(/C=C2/SC(=S)N(c3ccc(Cl)c(C(F)(F)F)c3)C2=O)cc1,-6.076,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC01136684,CC(=O)n1cc(/C=C2\N=C(SCc3ccccc3)SC2=O)c2ccccc21,-8.76,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC48609554,O=c1c2cc(Cl)cc(Cl)c2ncn1Cc1csc(Br)c1,-8.146,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,val
ZINC52580712,CN(Cc1ccc(C#N)cc1)Cc1nnc2n(C)c(=O)c3sccc3n12,-8.631,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,val
ZINC59086948,Cc1nc(SCC(=O)O)c2sc(=S)n(-c3ccccc3)c2n1,-8.412,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC02563791,CC(C)(C)OC(=O)n1cc(I)c2c(Br)cccc21,-7.548,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC40554301,CC(=O)c1cccc(S(=O)(=O)N2CCO[C@H]3CCCC[C@@H]32)c1,-8.271,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC66375289,CC(=O)Nc1cc(NCc2c(C)cc(C)cc2C)c(F)cc1F,-8.638,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,val
ZINC61585596,N#CC1CCN(C(=O)/C=C/c2cc(Br)ccc2F)CC1,-8.257,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,val,train,train
ZINC55242404,O[C@@]1(c2cc(F)ccc2F)C[C@H]2C[C@@H]1[C@H]1CCC[C@H]21,-7.511,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC57463795,CN(Cc1ccc(Br)s1)C(=O)C1CC(=O)N(C2CC2)C1,-7.042,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,val
ZINC37627408,CCCCS/C=C/[C@](C#N)(c1ccccc1)[C@@H](C)c1ccccc1,-7.916,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC35634722,C[C@H](O)c1cccc(S(=O)(=O)Nc2cccc(Cl)c2Cl)c1,-7.9,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,val,train
ZINC04694083,O=C(Nc1ccc(Cl)c(Cl)c1)O[C@@H]1C[C@@H]2CC[C@]13CCC[C@H]23,-4.825,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC40446966,CN(Cc1cc(Br)cs1)S(=O)(=O)c1c(F)cc(F)cc1Br,-7.742,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,val
ZINC15841418,CCC1(CC)Cc2ccccc2C(NC(=O)NC2CCCCC2)=C1C#N,-8.255,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
22911767,CS(=O)(=O)c1ccc(-c2sc(CC#N)nc2-c2ccc(F)cc2)cc1,-10.617,1,7.910625620655412,10.070796460176991,train,train,train,train,train,train,train,train,val,train
ZINC63216008,Nc1nccnc1-c1nc2cc(Br)ccc2n1C1CC1,-8.569,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
9841276,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccccc2)cc1,-10.797,1,7.910625620655412,10.070796460176991,train,val,train,train,train,train,train,train,val,train
ZINC23802736,Cc1ccc(S(=O)(=O)CCC(=O)Nc2nc3c(s2)CN(C(C)C)CC3)cc1,-5.494,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,val,train,train
ZINC36750794,CCC[C@@H](C)Nc1cc(Br)ccc1F,-6.738,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,val
ZINC41669615,Oc1cccc2ccc(N3CCc4ccccc4C3)nc12,-9.11,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC19524126,CCn1nc(C(C)C)cc1C(=O)N1CCN(C)C[C@H]1c1ccccc1,-8.288,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,val,train,train
ZINC48382105,O=C(c1cc(Cl)c[nH]1)N1CCC[C@@H]2CCCC[C@H]21,-7.577,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,train
ZINC39870780,Cc1c(C#N)c(O)n(C2CCCC2)c(=O)c1N=Nc1ccccc1C(F)(F)F,-8.166,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC62759029,O=C(O)C1CCCC[C@H]1OCC(F)(F)F,-6.373,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC48356702,Cc1cc2nc(CC(C)(C)C)[nH]c2cc1C,-8.002,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
44291232,CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(F)cc2)cc1,-10.386,1,7.910625620655412,10.070796460176991,train,train,train,train,val,train,train,train,val,train
ZINC20478739,CC[C@@H](Nc1cccc(I)c1)c1ccc(Br)cc1,-7.195,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,val
ZINC11885090,Cc1nc([C@]2(c3cccc4ccccc34)C[C@@H]2C)sc1C(=O)O,-9.744,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC16990922,CC[C@@H](C)P(=O)(N1C[C@H]1C)N1C[C@H]1C,-5.952,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC43657057,CC[C@H](Cc1ccc(Cl)c(Cl)c1)[C@H](C)O,-7.264,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC05678065,O=C(CSc1n[nH]c(-c2ccccc2F)n1)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,-7.423,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC66576674,O=S(=O)(C1CCCCC1)N1C[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-6.74,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC66729337,Cc1ccc(C)c(NC(=O)C(C#N)C(=O)C[C@@H](C)C(C)(C)C)c1,-7.731,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,val
ZINC38873733,C#CCn1/c(=N/C(=O)CC2CCCCC2)sc2cc(Cl)ccc21,-9.335,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,val,train
ZINC63720352,O=C1C2=CN=NC2=N[C@@H](SCc2ccc(Cl)cc2)N1c1cccc(Cl)c1,-9.21,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,val,train
ZINC67349972,C[C@@H](Nc1ccc(C#N)c(C(F)(F)F)c1)c1ccc2c(c1)NC(=O)CO2,-9.364,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,val
ZINC14986176,O=C(O)c1nccc2[nH]cc(I)c12,-6.344,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC37402937,CCCc1cc(=O)[nH]c(SCc2ccc(Cl)c(N)c2)n1,-8.302,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC37379767,C[C@@](O)(c1ccccc1Cl)C1CCCC1,-7.262,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC58249172,CC1(C)C[C@@H]2C[C@@](C)(CN2c2nc(CCl)cs2)C1,-7.64,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC48798291,CN(c1ccc([N+](=O)[O-])cc1)S(=O)(=O)c1ccc(Br)s1,-7.288,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,val
ZINC44416067,CC(C)c1cccc(N2C[C@@H](c3noc(-c4ccc(Br)o4)n3)CC2=O)c1,-6.47,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC62496920,CCN1C(=O)C(Cc2ccc(OC)c(N)c2)Oc2ccccc21,-9.558,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC35892860,CCNC(=O)N1CC(C(=O)NC2CC2)C[C@@H](c2ccccc2)C1,-8.29,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
145953074,CS(=O)(=O)c1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CCCC1,-9.749,1,7.910625620655412,0.5261211280628756,train,train,train,val,train,train,train,train,val,train
ZINC48689698,C[C@@H]1CCCC[C@H]1NC(=O)C(=O)Nc1ccc(C#N)c(Cl)c1,-5.748,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC34740813,CC(C)C(=O)N(C[C@@H]1CN(Cc2ccccc2F)C[C@@H]1c1cccc(F)c1)C(C)C,-8.425,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC09564495,COc1cc2s/c(=N\C(=O)c3ccccc3Br)n(CCSC)c2cc1OC,-8.538,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,val,train
ZINC41092705,O=C(O)c1ccc(F)c(N[C@@H]2C[C@H]3CC[C@@H]2C3)c1,-7.503,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC65532988,N#Cc1ccnc(N2CCN(Cc3cc(Br)ccc3F)CC2)c1,-8.414,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC06237977,O=C(c1cccc2ccccc12)N1CCN=C1SCc1ccc(Cl)c(Cl)c1,-6.826,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,val
ZINC06916976,Cc1ccc(SC(C)C(=O)NC(=O)NC2CCCCC2)c(C)c1,-4.729,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC54186208,OCCC#Cc1ccccc1CSc1cccc(Cl)c1,-8.322,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC42412926,CCCN(CC)S(=O)(=O)c1ccc(Br)s1,-5.981,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC35379369,Cc1ccc(C(=O)c2cc(Cl)sc2Cl)s1,-7.91,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC39732805,O=c1[nH]c(CS[C@@H]2N=Nc3nc4ccccc4n32)nc2ccsc12,-8.453,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,val,train,train
ZINC63046048,CC(c1nccn1C)[C@@H](C)Br,-6.372,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC02367155,N#Cc1nc(COc2ccc(Cl)cc2Cl)oc1N1CCc2ccccc2C1,-8.849,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,train
ZINC41548793,N#CC(C(=O)C[C@H]1C=CCC1)c1nc2cc(C(F)(F)F)ccc2s1,-9.224,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC43302798,O=[N+]([O-])c1cc([C@@H](Br)[C@H]2CCS(=O)(=O)C2)cs1,-7.683,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
10406106,CCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,-5.033,1,7.910625620655412,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC37149517,CCC[C@@H]1CC[C@H](C#N)[C@H](Oc2ccccc2C(C)C)C1,-7.068,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC39960415,CC1=C([C@@H](c2cccc(Cl)c2)c2c(C)[nH][nH]c2=O)[C@@H](O)N=N1,-7.742,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC22413285,O=C1CN(C(=O)/C=C/c2cccc(Cl)c2Cl)CCN1,-8.339,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,val,train,train
ZINC09553357,C[C@@H]1[C@H](C)CCC[C@@H]1N1C(=O)C2=C(CCCC2)C1=O,-8.799,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,train
ZINC05674049,C=C1S/C(=N/c2ccccc2)[C@@]1(CC)c1ccccc1,-8.205,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC63276187,N#C/C(=C\C1=Cc2cc(Br)ccc2OC1)C(=O)N1CCCC1,-8.845,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,val,train
ZINC22930329,CCCc1cc(=O)[nH]c(SC(C)C(=O)N2CCc3sccc3C2)n1,-9.181,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC08047130,O=C1N(CCCOc2ccccc2)c2ccc(Br)cc2C12OCCO2,-7.895,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC56268509,CS(=O)(=O)Nc1ccc(C=CC(=O)NC[C@H]2CC[C@H](C)CC2)cc1,-6.552,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC22393073,C[C@H](NC(=O)N1CCc2sccc2C1)c1ccccc1,-8.922,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
