ID,smiles,docking_score,flag,split_1,split_2,split_3,split_4,split_5
11292742,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1,-10.498,1,train,train,train,train,val
10571627,Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)ccc1F,-11.896,1,train,train,train,train,val
10110822,Cc1cc(=O)c(Oc2ccc(F)cc2C)c(-c2ccc(S(C)(=O)=O)cc2)o1,-10.351,1,train,train,train,train,train
ZINC41897276,O=C(O)C1(n2nc3ccccn3c2=O)CCSCC1,-8.168,0,train,train,val,train,train
ZINC37154860,Cc1ccc(S[C@H]2C[C@@H](C)CC[C@@H]2C#N)c(C)c1,-8.244,0,train,train,train,train,val
10134425,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.542,1,train,train,train,train,val
44404395,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CCF)cc1,-11.076,1,train,train,train,train,val
ZINC37148431,Cc1cc(C)cc(O[C@H]2C[C@H](C(C)(C)C)CC[C@@H]2C#N)c1,-7.568,0,train,val,train,train,train
22285771,NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(F)cc2)cc1,-11.203,1,train,val,train,train,train
ZINC62764336,CCC[C@H]1CCC(C(=O)O)[C@H](Sc2cccs2)C1,-7.314,0,train,train,train,train,train
9908677,CCc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.989,1,train,train,val,train,train
10782440,NS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)cc2)cc1,-11.288,1,train,train,train,train,train
ZINC37308087,CC(C)(C)[C@H]1CC[C@@H](Nc2cccc(C(=O)O)c2)CC1,-7.464,0,train,train,val,train,train
10110298,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-11.489,1,train,val,train,train,train
10669397,NS(=O)(=O)c1ccc(-n2ncc(Br)c2-c2ccc(Cl)cc2)cc1,-10.66,1,train,train,val,train,train
ZINC66929587,O=C(NC[C@]1(O)CCCc2ccccc21)c1cc(Br)ccc1F,-7.247,0,train,train,train,train,val
ZINC41476030,Cc1cc(C)c(OCCCC2(C(=O)O)CCCC2)c(C)c1,-8.001,0,train,train,train,val,train
ZINC61847795,C[C@@H]1CCC[C@H](Nc2ccc(C(=O)O)c(Cl)c2)C1,-7.129,0,train,train,train,train,train
44291228,CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Br)cc2)cc1,-10.423,1,train,train,train,train,val
44338793,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1[C@H]1CC[C@@H](F)CC1,-10.49,1,train,train,train,train,train
10692403,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2Cl)cc1,-10.599,1,train,val,train,train,train
ZINC20372182,Cc1ccc(N[C@H]2C[C@@H](C)CC[C@H]2C(C)C)c(F)c1,-8.212,0,train,train,val,train,train
10155819,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2)cc1,-11.21,1,train,train,train,val,train
155515749,Cc1cccc(C=Cc2ccc(=O)[nH]n2)c1,-5.156,1,train,train,val,train,train
9801204,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1,-11.569,1,train,train,train,train,val
ZINC62790589,N#Cc1ccc(N[C@H]2CCCC(C(=O)O)C2)c(Cl)c1,-7.476,0,train,val,train,train,train
ZINC62766953,CCC[C@@H]1CCC(C(=O)O)[C@H](Sc2nc(N)cc(N)n2)C1,-7.919,0,train,train,val,train,train
44456687,Cc1c(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,-10.892,1,train,train,val,train,train
ZINC35418524,COc1ccc([C@@H]2c3cccn3CCN2C(=O)C2CCCCC2)cc1OC,-2.343,0,train,train,train,train,val
ZINC37154093,CCC(C)(C)[C@H]1CC[C@H](C#N)[C@H](Sc2ccccc2)C1,-8.233,0,train,train,train,train,val
ZINC61440633,Cc1ccc2[nH]c(S[C@]3(C(=O)O)CCSC3)nc2c1,-8.741,0,train,train,train,train,train
ZINC17301442,CC1=CC(N[C@@H]2C[C@H](C)CC(C)(C)C2)=CC(C)(C)C1,-7.307,0,train,train,val,train,train
10112273,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)OCO3)cc1,-11.596,1,train,train,train,train,train
155559759,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)CCCl,-9.327,1,train,train,train,val,train
ZINC39520413,CS[C@@H]1CCCN(Br)[C@@]12CC[C@H](S(=O)(=O)C(C)C)C2,-5.784,0,train,train,val,train,train
11079400,CSc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,-10.509,1,train,val,train,train,train
ZINC39388690,C=C(C)Cn1c(=S)[nH]c2c(c1=O)C1=C[C@@](C)(CC)OC[C@@H]1S2,-8.332,0,train,train,train,train,train
172439432,Nc1c(C(=O)N/N=C/c2ccccc2[N+](=O)[O-])cnn1-c1ccc(S(N)(=O)=O)cc1,-8.838,1,train,train,val,train,train
25258347,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccnc(Cl)c2)cc1,-10.788,1,train,train,train,train,train
10784091,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CCC2)cc1,-10.9,1,train,train,train,train,train
ZINC04557055,CC(C)[C@H]1CC[C@@H](C)C[C@H]1O[C@H]1OC(C(=O)O)[C@@H](O)[C@@H](O)[C@H]1O,-7.398,0,train,train,train,train,val
ZINC42335870,O=S1CCC(Nc2ccc(OC(F)F)c(Cl)c2)CC1,-6.847,0,train,train,val,train,train
ZINC37070232,Fc1cc(N[C@H]2C[C@@H](c3ccc(Cl)cc3)C2)ccc1Cl,-8.259,0,train,val,train,train,train
ZINC51996403,O=C(/C=C/c1cc(Cl)ccc1Cl)N[C@H]1CCCC[C@@H]1O,-8.211,0,train,val,train,train,train
ZINC62759150,CCC(C)(C)[C@H]1CCC(C(=O)O)[C@H](OC)C1,-6.18,0,train,train,train,val,train
11732339,CN(C)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,-10.844,1,train,train,train,train,val
ZINC39505842,CC(C)S(=O)(=O)[C@H]1CN(F)[C@]2(CC[C@H](Cl)C2)C1,-6.879,0,train,train,train,train,train
ZINC62763600,C[C@@H]1CCC(C(=O)O)[C@H](Oc2ccccc2[N+](=O)[O-])C1,-7.804,0,train,train,val,train,train
9819804,C[C@@H](OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O)C1CC1,-9.413,1,train,train,val,train,train
71583440,CCSc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)[nH]1,-10.46,1,train,val,train,train,train
90654519,CN1C(=O)C(c2ccccc2)=C(c2ccc(S(N)(=O)=O)cc2)C1=O,-11.243,1,train,train,train,train,train
ZINC43661228,C[C@H]1C[C@@H](C(C)(C)C)CC[C@@H]1O,-7.069,0,train,train,train,train,val
10520508,NS(=O)(=O)c1ccc(-n2nc(CF)cc2-c2ccccc2)cc1,-10.525,1,train,train,train,train,val
ZINC14532890,O=C1CN(Cc2c(F)cccc2F)C[C@@H](OCc2ccccn2)CN1C1CCCCC1,-8.071,0,train,train,train,train,train
ZINC42009365,Nc1ccc(SC2(C(=O)O)CCCC2)cc1,-7.635,0,train,train,train,val,train
ZINC20479156,C[C@@H]1CCC[C@H](C)[C@H]1Nc1cccc(I)c1,-6.784,0,train,train,train,train,train
10570135,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1,-10.909,1,train,train,train,val,train
ZINC37155471,Cc1ccc(S[C@H]2C[C@@H](C)CC[C@@H]2C#N)cc1C,-8.34,0,train,train,val,train,train
ZINC37953765,O=C(O)[C@@]1(Nc2ccccc2)CCCc2ccccc21,-8.201,0,train,train,train,train,train
10835645,COc1c(F)cc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,-11.04,1,train,train,val,train,train
171353708,O=C(c1cccs1)c1sc(N2CCOCC2)nc1-c1ccc([N+](=O)[O-])cc1,-9.721,1,train,train,train,train,train
11099739,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(N)c2)o1,-9.646,1,train,train,train,train,val
44327838,Cc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)SC2,-11.797,1,train,train,train,val,train
10406946,CC(=O)Oc1ccccc1C1=C(c2ccc(S(C)(=O)=O)cc2)COC1=O,-5.817,1,train,train,train,val,train
22562341,COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,-10.595,1,train,val,train,train,train
ZINC61575662,CCCc1ccccc1N[C@H]1CCCSC1,-7.645,0,train,train,train,train,train
ZINC48758577,CC(C)c1nnc(NC(=O)C(=O)N2C[C@H]3CC[C@@H]2C3)s1,-7.518,0,train,train,val,train,train
ZINC49569678,O=C(O)CSc1nnnn1[C@H]1CCN2CCC[C@H]12,-7.108,0,train,train,train,val,train
ZINC62837636,O=C(O)C1CCC[C@H]1SCC1CCCC1,-7.084,0,train,train,train,train,val
ZINC62614896,N#C[C@H]1CCCCC[C@H]1Oc1cccc(F)c1F,-7.934,0,train,train,train,train,train
9883822,CC1(C)C(=O)C(c2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,-10.339,1,train,val,train,train,train
ZINC37139385,CC[C@H]1CC[C@H](Nc2cc(Br)ccc2N(C)C)CC1,-8.022,0,train,train,val,train,train
ZINC67107751,N#Cc1cccc(C(=O)N[C@H]2C[C@H]2c2cccc(C(F)(F)F)c2)c1,-8.75,0,train,train,val,train,train
ZINC52005212,O=S(=O)(N[C@@H]1CCCC[C@@H]1O)c1cccc(Cl)c1F,-7.142,0,train,val,train,train,train
ZINC43668096,Cc1nn([C@H]2CC[C@@H](C(C)(C)C)CC2)c(N)c1Br,-7.351,0,train,train,train,train,train
10362509,NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(Cl)cc2)cc1,-11.483,1,train,train,train,train,val
ZINC21938254,O=C(NCc1ccccc1Br)c1ccc2c(c1)NC(=O)C1CCCCN21,-5.849,0,train,val,train,train,train
155536309,COC(=O)C(C)NC(=O)C1CCCN1C(=O)CNC(=O)C(C)N,-5.171,1,train,train,train,val,train
ZINC39505753,CCO[C@@H]1CN(F)[C@@]2(CC[C@H](I)C2)C1,-6.326,0,train,train,train,train,val
76334478,CS(=O)(=O)c1ccc(/C=C(/c2ccccc2)c2ccc(F)c(F)c2)cc1,-8.873,1,train,train,val,train,train
ZINC42443910,N#C[C@@H]1CCC[C@@H]1N1CCCSCC1,-7.72,0,train,train,val,train,train
ZINC39506964,O=S(=O)(Oc1ccccc1)[C@H]1CN(Br)[C@@]2(CC[C@H](I)C2)C1,-6.254,0,train,val,train,train,train
ZINC36954404,C[C@@H]1C[C@H](Nc2cc(Cl)ccc2C#N)CC(C)(C)C1,-7.76,0,train,train,train,train,val
ZINC29567285,O=C(O)CCCC/C=C(/c1ccc(C2=NC(C(=O)NCCCCC3CCCCC3)CO2)cc1)c1cccnc1,-7.439,0,train,train,train,val,train
ZINC39526020,CCO[C@H]1CCC[C@@]2(CCC[C@H](O)N2I)C1,-6.254,0,train,val,train,train,train
10936484,Cc1nc(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)cc2)o1,-10.644,1,train,val,train,train,train
ZINC45039599,COCC[C@](C)(O[C@H]1CCCC[C@H]1C)C(=O)O,-6.069,0,train,val,train,train,train
ZINC36484077,O=CN(c1cccc(Cl)c1)C(C(=O)NC1CCCCC1)c1ccccc1O,-6.163,0,train,train,train,train,val
ZINC20008478,CC(C)[C@H]1CC[C@@H](C)C[C@@H]1Nc1ccc(OC(F)F)cc1,-6.817,0,train,train,train,train,train
44395118,CCOc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,-10.617,1,train,train,val,train,train
ZINC20436053,C[C@H]1CCCC[C@H]1Oc1cccc(Cl)c1CCl,-7.46,0,train,val,train,train,train
168475851,Nc1c(C(=O)NN=Cc2ccc(O)cc2)cnn1-c1ccc(S(N)(=O)=O)cc1,-9.0,1,train,val,train,train,train
9844547,CCn1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F,-11.341,1,train,train,train,train,val
11462316,O=S(=O)(Nc1ccncc1Oc1ccccc1Cl)C(F)(F)F,-6.251,1,train,train,val,train,train
CHEMBL552081,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCCC3)n2)cc1,-9.886,1,train,train,train,train,val
ZINC39506947,CCO[C@H]1CC[C@@]2(C1)C[C@H](S(=O)(=O)Oc1ccccc1)CN2Br,-6.298,0,train,val,train,train,train
11211879,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2C(=O)c2ccccc2)cc1,-11.042,1,train,train,train,train,train
10523413,COc1ccc(-c2ccccc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,-10.6,1,train,train,train,train,train
10669511,Cc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,-10.938,1,train,train,val,train,train
ZINC37156190,CC[C@H]1CC[C@@H](C#N)[C@H](Sc2cccs2)C1,-7.881,0,train,val,train,train,train
155567336,COc1ccc(/C=N/c2c(C#N)cnn2-c2ccc(S(N)(=O)=O)cc2)cc1,-9.957,1,train,train,train,val,train
132547259,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)NCCCCCCC(O)=NO)cc2)cc1,-10.422,1,train,train,val,train,train
12088670,NS(=O)(=O)c1ccc(-c2cscc2-c2ccc(F)cc2)cc1,-10.728,1,train,train,train,train,train
44456825,CCSc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.585,1,train,train,train,val,train
44370560,CS(=O)(=O)c1ccc(-c2cnn(Cc3nccs3)c(=O)c2-c2ccc(F)cc2)cc1,-10.432,1,train,train,train,train,train
X095,CS(=O)(=O)c1ccc(-n2cc(CO)nc2-c2ccc(Cl)cc2)cc1,-10.12,1,train,train,train,train,train
11823791,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2)cc1,-9.948,1,train,train,train,train,train
ZINC66766225,C[C@H]1CC[C@H](N2CC(C(=O)Nc3cccc(CN4CCOCC4)c3)CC2=O)CC1,-4.156,0,train,val,train,train,train
9993267,CC(C(=O)O)c1cc(C(=O)c2ccccc2)ccc1O,-8.615,1,train,val,train,train,train
ZINC06661424,CC(C)c1ccc(N2C(=S)N[C@H]3CS(=O)(=O)C[C@@H]32)cc1,-8.304,0,train,val,train,train,train
ZINC54824639,N#C[C@@H]1CCCCC[C@H]1Nc1cccc(Cl)c1F,-7.985,0,train,train,val,train,train
ZINC37690480,O=C(O)c1cc(Cl)cc(Cl)c1O[C@H]1CCC[C@H]1O,-7.446,0,train,val,train,train,train
ZINC62614880,CCC[C@@H]1CC[C@@H](C#N)[C@H](Oc2cccc(F)c2F)C1,-7.92,0,train,train,train,val,train
11068088,Cc1nc(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,-10.183,1,train,train,val,train,train
CHEMBL261429,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2c[nH]c3c(Cl)cccc23)cc1,-11.663,1,train,train,train,train,val
44456824,CCS(=O)(=O)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.761,1,train,train,train,train,train
ZINC36886896,C[C@H]1C[C@@H](Oc2ccc(C#N)cc2F)CC(C)(C)C1,-6.519,0,train,train,train,train,val
ZINC01733991,C[C@H]1CCC/C(=C(\C(=O)O)c2ccccc2)C1,-8.166,0,train,train,val,train,train
CHEMBL49008,CC(C)(C)c1cc(C=C2SC(=O)NC2=O)cc(C(C)(C)C)c1O,-7.826,1,train,train,val,train,train
172455469,Nc1c(C(=O)N/N=C/c2ccccc2Cl)cnn1-c1ccc(S(N)(=O)=O)cc1,-9.436,1,train,train,train,val,train
ZINC54558747,CC(C)[C@@H]1CC[C@H](O)[C@H](Oc2cccc3cccnc23)C1,-7.42,0,train,train,val,train,train
ZINC39521382,CO[C@@H]1CCC[C@@]2(CCC[C@H](F)N2c2ccccc2O)C1,-7.192,0,train,train,train,train,train
ZINC04486980,N#C[C@@H]1C(SCC(=O)NC2CCCCC2)=NC(=O)C[C@@H]1c1ccc(Cl)cc1,-8.13,0,train,val,train,train,train
10549551,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc([N+](=O)[O-])c2)cc1,-10.766,1,train,train,train,train,train
10642557,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(F)c3)C(=O)CC2)cc1,-10.963,1,train,train,val,train,train
11418074,COC(=O)c1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1F,-9.723,1,train,val,train,train,train
1396,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)cc2)cc1,-10.829,1,train,val,train,train,train
ZINC39513917,O=S(=O)(Oc1ccccc1)[C@@H]1CC[C@]2(C1)[C@H](Cl)CCCN2Br,-6.62,0,train,train,val,train,train
76332196,O=S(=O)(Nc1ccncc1Nc1cccc(F)c1)C(F)(F)F,-6.592,1,train,val,train,train,train
ZINC62620401,CC(C)(C)c1ccc([C@@H]2CCCC[C@@H]2C#N)cc1,-8.637,0,train,train,train,train,val
10273159,CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.209,1,train,train,train,train,train
10156720,Cc1ccnc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,-11.322,1,train,train,train,train,train
ZINC06207819,COc1cccc([C@@H]2c3cccn3CCN2C(=O)c2ccccc2C)c1,-7.637,0,train,train,val,train,train
X097,CS(=O)(=O)c1ccc(-n2cc(CC#N)nc2-c2ccc(Cl)cc2)cc1,-9.691,1,train,val,train,train,train
ZINC35893411,CCOC(=O)N1CCN(C(=O)C2Cc3ccccc3N3CCOC[C@H]23)CC1,-7.859,0,train,train,train,val,train
15345568,COc1ccc2c(c1)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,-11.821,1,train,train,val,train,train
ZINC39507146,CO[C@H]1CN(I)[C@]2(CC[C@H](S(=O)(=O)c3ccccc3)C2)C1,-5.863,0,train,train,train,train,val
ZINC50480139,CC(C)[C@H]1CC[C@@](CBr)(OCC2CC2)CC1,-6.838,0,train,train,train,val,train
X101,Cc1cncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-10.991,1,train,val,train,train,train
ZINC09547925,CCC(C)C(=O)/N=C1\S[C@H]2CS(=O)(=O)C[C@H]2N1C,-7.061,0,train,train,train,val,train
ZINC49054087,O=C(Nc1nnc(C(F)F)s1)C(=O)NC1CCCCC1,-7.322,0,train,val,train,train,train
ZINC66209493,CSc1ccc(NC(=O)C(=O)N[C@@H]2C[C@H]3CC[C@]2(C)C3(C)C)cn1,-4.634,0,train,train,train,train,train
9905676,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(F)cc2)cc1,-10.061,1,train,train,train,train,val
71449035,CS(=O)(=O)c1ccc(-c2cc(/C=C\CC[N+](=O)[O-])nn2C2CCCCC2)cc1,-9.29,1,train,train,train,train,train
10894407,C[C@@H]1Cc2cc(-c3c(Cl)ncn3-c3ccc(S(C)(=O)=O)cc3)ccc2O1,-10.401,1,train,train,train,train,val
22810,CC(C(=O)O)c1ccc(-c2ccccc2)cc1,-7.613,1,train,val,train,train,train
ZINC66603337,C[C@@H]1C[C@@H](CC(=O)N(C)CC(=O)N2CCCC2)CC(C)(C)C1,-6.838,0,train,train,train,val,train
ZINC62761334,CC(C)(C)[C@H]1CCC(C(=O)O)[C@H](OCC(F)(F)C(F)F)C1,-6.456,0,train,train,val,train,train
44456885,CS(=O)(=O)c1ccc(-c2nc(SCc3cccs3)cc(C(F)(F)F)n2)cc1,-10.96,1,train,train,val,train,train
11025223,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1C,-10.871,1,train,train,train,train,train
10831290,Cc1cccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)c(C)oc2=O)c1,-10.4,1,train,train,train,train,train
9888058,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2F)cc1,-11.704,1,train,train,train,train,train
9947165,NS(=O)(=O)c1ccc(-n2nc(CO)cc2-c2ccc(Cl)cc2)cc1,-10.61,1,train,val,train,train,train
10019555,Cc1nc(-c2ccccc2)c(-c2ccc(S(N)(=O)=O)cc2)s1,-10.516,1,train,train,train,train,train
172450606,Nc1c(C(=O)N/N=C\c2cccs2)cnn1-c1ccc(S(N)(=O)=O)cc1,-10.118,1,train,val,train,train,train
ZINC04854573,Cc1cccc(NC(=O)N2CCn3cccc3[C@@H]2c2cccs2)c1,-8.338,0,train,train,train,val,train
45271997,CC(C)(C)Oc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,-8.835,1,train,train,train,val,train
44370786,CS(=O)(=O)c1ccc(-c2cnn(C3CC3)c(=O)c2-c2ccc(F)cc2)cc1,-11.822,1,train,val,train,train,train
ZINC00105442,CSC1=N[C@]2(C)CCCC[C@H]2c2c1ccc1ccccc21,-8.81,0,train,train,val,train,train
22285775,CS(=O)(=O)c1ccc(-c2[nH]c3ccc(F)cc3c2-c2ccccc2)cc1,-10.146,1,train,val,train,train,train
ZINC53105461,C[C@H]1CCC[C@@](CO)(NC(=O)c2ccc(I)cc2)C1,-7.346,0,train,train,train,train,train
162662740,C/C(=N/NC(N)=S)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,-6.485,1,train,train,val,train,train
ZINC39506916,CCO[C@H]1CN(Br)[C@@]2(CC[C@H](S(=O)(=O)C(C)C)C2)C1,-6.685,0,train,val,train,train,train
ZINC48723900,CCCc1nnc(NC(=O)C(=O)N2CCCCCC2)s1,-7.586,0,train,train,val,train,train
11337592,NS(=O)(=O)c1ccc(-c2cc3c(cc2Cc2ccccc2)OCO3)cc1,-11.1,1,train,train,train,train,train
10156006,CC1(C)OC(=O)C(C(=O)c2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,-10.579,1,train,train,train,train,train
ZINC41940811,O=C(O)C1(Oc2cc(Cl)ccc2Cl)Cc2ccccc2C1,-7.883,0,train,train,train,train,train
10646723,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCCS3)cc1,-11.74,1,train,train,val,train,train
ZINC50480712,BrCC1(OC[C@@H]2CCCCO2)CCCC1,-6.318,0,train,train,train,val,train
ZINC32826431,C[C@@H]1CCCC[C@H]1NC(=O)C1CC(=O)N([C@@H]2CCS(=O)(=O)C2)C1,-7.295,0,train,val,train,train,train
ZINC39513153,CCO[C@@H]1CC[C@@]2(C1)[C@H](Br)CCCN2OC,-6.089,0,train,val,train,train,train
168293127,Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc2)cc1,-9.883,1,train,train,train,val,train
ZINC36862250,CC(C)[C@H]1CC[C@@H](C)C[C@H]1OCc1ccc(C#N)cc1F,-7.274,0,train,train,train,val,train
18933706,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CCC3)C2)cc1,-11.804,1,train,train,train,train,train
10786868,Cc1cc(C)n2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2n1,-10.412,1,train,train,val,train,train
44456587,Cc1c(Cl)nc(-c2ccc(S(C)(=O)=O)cc2)nc1NCc1ccc(F)cc1,-10.216,1,train,train,val,train,train
44581949,CN(C)c1ccc(-c2cnnn2-c2ccc(S(C)(=O)=O)cc2)cc1,-9.903,1,train,val,train,train,train
ZINC53106365,C[C@@H]1CCC[C@@](CO)(NC(=O)/C=C/c2ccc(Cl)s2)C1,-6.255,0,train,train,train,train,val
CHEMBL568681,Cc1ccc2c(C(=O)O)cc(-c3ccc(S(C)(=O)=O)cc3)nc2c1C,-9.114,1,train,train,train,train,val
10037656,CC(C(=O)O)c1ccc(C[C@@H]2CCC[C@@H]2O)cc1,-7.568,1,train,val,train,train,train
44366732,CC(C)=Cc1cc(/C=C/S(N)(=O)=O)cc(C(=O)c2ccccc2)c1,-10.248,1,train,val,train,train,train
76332195,O=S(=O)(Nc1ccncc1Nc1cccc(I)c1)C(F)(F)F,-6.569,1,train,train,train,train,train
ZINC52290132,Cc1cc(C#N)ccc1N[C@@H]1C[C@H]1C,-7.074,0,train,train,train,train,train
ZINC21811800,CC[C@H]1CC[C@H](Nc2ccc(C(C)(C)C)cc2)CC1,-7.556,0,train,train,train,train,val
ZINC00219924,O=C(C1CCC(=O)N1C1CCCC1)N1CCC2(CC1)OCCO2,-8.399,0,train,train,train,train,val
44364555,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1CO,-9.68,1,train,train,train,val,train
10809519,Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)ccc1F,-11.789,1,train,train,train,train,val
ZINC32508285,Cc1ccc(N2/C(=N/C(=O)CC(C)C)S[C@@H]3CS(=O)(=O)C[C@@H]32)cc1C,-8.175,0,train,train,val,train,train
ZINC37198619,Fc1cc(Br)ccc1N[C@H]1CCCC[C@@H]1c1ccccc1,-9.123,0,train,train,train,val,train
10592466,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1,-10.438,1,train,train,val,train,train
115239,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,-11.002,1,train,train,train,train,val
71583441,CCSc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,-10.891,1,train,train,train,train,val
4614,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,-9.513,1,train,train,val,train,train
ZINC41953600,C[C@H]1CCC[C@@H](OC2(C(=O)O)CCCC2)C1,-7.275,0,train,val,train,train,train
118705851,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2cccc3c2OCCO3)cc1,-7.443,1,train,train,train,val,train
11067992,Cc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,-10.562,1,train,train,train,val,train
162663036,C/C(=N/NC(N)=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C,-8.272,1,train,train,train,train,val
ZINC37101523,C[C@@H]1CCC[C@H](Nc2ccc(Cl)c3ncccc23)C1,-8.162,0,train,train,train,train,train
118706111,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2cccc3c2OCO3)cc1,-10.143,1,train,train,train,val,train
ZINC40387843,COc1ccccc1[C@@H]1c2cccn2CCN1C(=O)c1ccccc1F,-9.651,0,train,train,train,train,val
ZINC41984994,COC(=O)CCS[C@]1(C(=O)O)CCCC[C@@H]1C,-6.163,0,train,train,train,train,val
