ID,smiles,docking_score,flag,split,Fingerprint,TSNE_1,TSNE_2
46223564,NC(=O)c1n[nH]c2c1CCc1cnc(Nc3ccccc3)nc1-2,-9.701,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b403c0>,30.255499,39.470455
57951323,COc1cccc(N[C@@H](CC(N)=O)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)c1,-2.408,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b404a0>,-37.32688,40.337105
CHEMBL5417371,COc1ccc(C(=O)N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)cc1,-4.182,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b40580>,-22.605646,-15.425628
162651594,O=C(Nc1ccc(F)cc1)c1n[nH]cc1NC(=O)c1c(F)ccc(-c2ccncc2)c1F,-9.786,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b40660>,-11.599497,-44.02522
24992861,Cc1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,-9.927,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b40740>,26.663475,40.621307
12111414,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@H](O)C(C)(C)C,-9.405,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b40820>,37.332237,-36.603657
CHEMBL3978185,C[S@](=N)(=O)Cc1cccc(Nc2ncc(F)c(-c3cccc4c3OCCC4)n2)c1,-10.412,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b40900>,25.05387,3.7947445
53380598,N#Cc1ccc(F)c(-c2c[nH]c(=O)c3cc(-c4ccncc4)sc23)c1,-7.898,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b409e0>,-18.246153,6.272197
66553053,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)sc1C(=O)c1ccccc1[N+](=O)[O-],-10.18,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b40ac0>,1.836852,-4.8839035
135398511,OC[C@H](O)CCO/N=C1/C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,-9.623,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b40ba0>,-33.024616,6.1985116
135402994,COc1ccc(-c2[nH][nH]c3c4cccc(NC(=O)/N=N/C(=O)c5cccc([N+](=O)[O-])c5)c4c(O)c2-3)cc1,-5.177,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b40c80>,-67.07007,-10.305699
5330311,COc1ccc2cnc(Nc3ccc(N4CCNCC4)c(F)c3)nc2c1C(C)C,-9.673,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b40d60>,25.361227,17.849892
60198399,CC[C@H](NC(=O)N1CCc2cnc(N[C@H](C)CO)nc2C1)c1ccc(Cl)c(Cl)c1,-7.309,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b40e40>,51.88608,36.60135
6538998,CN(C)C[C@@H](O)COc1ccc(Nc2nccc(N(CC#N)c3cc(Cl)ccc3Cl)n2)cc1,-8.385,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b40f20>,14.839031,11.30916
CHEMBL364172,N#C/C=C(/c1ccc2nc(N)c(C(=O)c3c(F)cccc3F)n2c1)c1c(F)cccc1F,-8.063,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41000>,-4.086482,-6.7227955
73349047,COc1ccccc1-c1ccc(CNc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cn1,-10.52,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b410e0>,59.09007,-23.752264
142751836,CP(C)(=O)c1cccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c12,-8.733,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b411c0>,-4.4008207,62.82352
145956666,Cc1nc(Nc2cn[nH]c2C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)c2cc(C(C)C)sc2n1,-8.631,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b412a0>,-5.9026814,-54.477757
46222106,CCOc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(N)c1N=O,-5.465,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41380>,13.872426,0.45083162
24963033,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,-9.685,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41460>,10.003162,27.70455
CHEMBL3916775,CNC(=O)N=[S@](C)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,-9.807,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41540>,25.22391,5.035974
10221628,Cc1cccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)c1,-9.552,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41620>,-30.642511,-34.02998
16739921,COCCOc1ccc2cc1C[N@@](C)C/C=C\COCc1ccc(s1)-c1ccnc(n1)N2,-9.127,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41700>,-20.1046,53.343143
CHEMBL3921855,COc1cc(F)ccc1-c1nc(Nc2cccc(C[S@@](=N)(=O)C3CC3)c2)ncc1F,-9.895,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b417e0>,25.282583,5.6634307
10339935,CC[C@@H](Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1)C(C)(C)O,-9.156,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b418c0>,39.032864,-34.9478
146646204,CN(C)C/C=C\C(=O)Nc1ccc(S(=O)(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,-6.598,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b419a0>,7.2471967,-42.8385
135922684,CCCOc1c[nH]c(C/N=C/c2c(O)[nH]c(=O)c3ccc(C(C)(C)C)cc23)cc1=O,-9.367,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41a80>,-45.439957,8.806279
CHEMBL3822583,CC(=O)N1CCC(n2ncc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c2C)CC1,-9.074,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41b60>,8.867245,48.456367
151529510,C#CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc4ccccc4n3)C2)cc1,-8.682,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41c40>,-1.7790438,42.14878
11509539,Cc1[nH]nc2ccc(-c3nnc(NC[C@@H](N)Cc4cccc(Cl)c4)s3)cc12,-9.091,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41d20>,-21.9459,-57.20037
CHEMBL372207,O=c1ccc2cnc(Nc3ccc(N4CCCCC4)cc3)nc2n1C1CCCC1,-9.598,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41e00>,29.343815,19.42586
66553052,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)sc1C(=O)c1cccnc1,-9.03,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41ee0>,0.99544173,-5.022834
135403004,COc1ccc(-c2[nH][nH]c3c4cccc(NC(=O)/N=N/C(=O)c5ccccc5OC)c4c(O)c2-3)cc1,-5.164,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b41fc0>,-65.88506,-8.882473
145965274,O=C(CCCl)Nc1n[nH]c2ncc(-c3ccc(O)cc3)cc12,-9.12,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b420a0>,-17.35086,-16.372427
3496894,CN(C)C[C@@H](O)COc1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,-8.579,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42180>,16.540226,11.625289
CHEMBL373346,C=C1CCC(=O)N1c1ccc([C@H](C)C(=O)Nc2cc(C3CC3)[nH]n2)cc1,-8.899,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42260>,-22.590782,-24.07336
145972805,CC[C@H](CO)Nc1nc(NCc2ccccc2N)c2n[nH]c(C(C)C)c2n1,-9.445,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42340>,29.248093,-51.849712
171347726,O=C1NCCCNS(=O)(=O)c2cccc(n2)Nc2cc([nH]n2)[C@H]2CC[C@H](C2)O1,-8.71,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42420>,-29.290253,-24.6398
137656839,CN1CCN(c2nccc(-c3c[nH]c4ncccc34)n2)CC1,-8.028,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42500>,-7.777447,10.280362
11361885,CCCCNC(=O)N1Cc2[nH]nc(NC(=O)Cc3ccc(N4CCCC4)cc3)c2C1,-9.747,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b425e0>,-25.881218,-35.353966
CHEMBL559844,CNC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,-9.065,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b426c0>,30.442493,42.734924
5329753,COc1ccc(-c2n[nH]c3c2C(=O)c2c(NC(=O)CN4CCN(C(=N)N)CC4)cccc2-3)cc1,-8.75,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b427a0>,-56.615242,-21.443962
52949408,Cn1cc(C(=O)Nc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,-5.841,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42880>,33.070522,43.674118
172452955,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N4CCCC4)cc3)n3nccc3n2)CC1,-8.436,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42960>,30.882128,-11.485644
168297332,CC(C)N1CCc2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2C1=O,-9.158,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42a40>,29.532524,26.149971
137632869,Cc1cccc(C(=O)N[C@H]2C[C@H](n3cnc4c(NCc5ccc(Cl)c(Cl)c5)ncnc43)C2)n1,-6.141,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42b20>,46.352413,-17.957283
CHEMBL5199259,[2H]C([2H])([2H])NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@H](O)C2)C(=O)C32CC2)cc1,-8.69,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42c00>,37.991302,14.139281
5330958,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCNC2=O)cc1,-9.093,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42ce0>,-23.36788,-24.64798
25190763,CC[C@@H](CO)Nc1nc(NCc2ccccc2)c2ncc(C(C)C)n2n1,-9.379,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42dc0>,29.850115,-31.618666
145991998,CCOC(=O)c1nn(C)c2c1[C@H](C)Cc1cnc(Nc3ccccc3)nc1-2,-8.581,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42ea0>,33.164017,39.754257
CHEMBL514690,Cc1ncc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)n1C(C)C,-9.338,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b42f80>,13.740465,24.921635
172461310,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N4CCCC4)cc3)c3ncc(-c4ccoc4)n3n2)CC1,-9.329,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43060>,34.185562,-10.574783
72195454,Cc1cc2c(Nc3cn[nH]c3C(=O)Nc3ccc(CN4CCN(C)CC4)cc3)ncnc2s1,-8.348,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43140>,-5.3922048,-53.169052
5289419,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,-8.942,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43220>,-52.84455,15.837655
5330254,CN1CCN(c2ccc(Nc3ncc4ccc(=O)n(C5CCCC5)c4n3)cc2)CC1,-9.525,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43300>,29.388535,19.395576
145444136,CS(=O)(=O)c1c(C#N)ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c12,-9.564,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b433e0>,-1.426093,62.707104
145989210,Cc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,-10.018,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b434c0>,22.100853,-30.923788
137226395,Nc1ccc(CC(=O)Nc2cccc3c2C(=O)c2c(-c4ccc(O)cc4)n[nH]c2-3)cc1,-8.863,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b435a0>,-54.047512,-18.653065
CHEMBL571722,Cc1cnc(Nc2cccc3c2OCCO3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,-9.668,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43680>,24.665941,33.755184
CHEMBL560301,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N(C)C)cc3)nc1-2,-9.502,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43760>,37.60341,40.38401
CHEMBL405145,O=C(Nc1[nH]nc2nc(-c3ccc(O)cc3)ccc12)C1CC1,-6.877,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43840>,-17.433022,-19.397987
9901793,O=C(Nc1ncc(C2CCC2)s1)Nc1cccc2cnccc12,-9.092,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43920>,-4.9387364,-29.96529
CHEMBL3967592,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(C(=O)N4CCNCC4)cn3)nc12,-10.159,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43a00>,33.179485,26.323547
20609914,CCC(=O)N[C@H]1CC[C@@H](Nc2nc(NCc3ccc(-c4ccccc4)cc3)c3ncn(C(C)C)c3n2)CC1,-9.595,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43ae0>,49.118908,-28.176516
171356064,CS(=O)(=O)N1CCC(Nc2ncc3nc(NN)c(=O)n(C4CCCC4)c3n2)CC1,-9.005,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43bc0>,35.099144,18.314144
CHEMZINC03814447,O=C1Nc2ccccc2/C1=C/Nc1ccc(S(=O)(=O)/N=c2\[nH]ccs2)cc1,-9.208,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43ca0>,-42.137577,20.992695
135434976,NS(=O)(=O)c1ccc(/N=N/c2c(O)[nH]c3cccc(-c4cc[nH]n4)c23)cc1,-8.667,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43d80>,-26.364548,12.878203
162675636,Fc1cc2[nH]cc(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c2cc1F,-8.659,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43e60>,0.5325698,65.19564
CHEMBL3648123,CC[S@@](=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1,-9.871,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43f40>,37.000313,2.9616532
136002530,Cc1[nH]nc2c1N=C(c1ccccc1)c1ccccc1N2,-9.014,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b440b0>,-39.42638,8.8081255
135403054,CC(=O)c1nn(-c2ccc(C)cc2)c2c1CCc1[nH]ncc1-2,-8.829,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44190>,-13.558046,30.78399
CHEMBL3655773,CC[C@H](Nc1nc(NCc2cccc(C)n2)c2ncn(C(C)C)c2n1)[C@@H](C)O,-9.555,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44270>,35.873882,-33.96809
134133145,CCOCCc1cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O,-9.829,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44350>,30.82086,21.118769
137645220,NC(=O)c1ccc(-c2ccc(-c3cc(NCc4cccnc4)n4ncc(Br)c4n3)cc2)cc1O,-4.964,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44430>,20.33977,-27.038445
142751811,CC1(O)CCN(C(=O)c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)CC1,-9.992,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44510>,4.8242707,69.9698
CHEMBL324577,NC(=O)c1ccc(CC(=O)Nc2cc(C3CC3)[nH]n2)cc1,-9.589,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b445f0>,-19.156225,-27.026628
CHEMBL3897217,COc1cc(F)ccc1-c1nc(Nc2cc(F)c(F)c(C[S@@](C)(=N)=O)c2)ncc1F,-10.121,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b446d0>,26.775864,5.100301
CHEMBL508129,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,-9.782,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b447b0>,13.841049,27.458515
CHEMBL14619,CCCCOc1c(C(=O)c2ccccc2)cnc2n[nH]cc12,-7.889,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44890>,-15.543576,-8.454013
5329644,CC(=O)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1sccc1C,-9.743,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44970>,-51.583664,-18.825113
46886960,COc1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,-9.756,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44a50>,26.586763,41.27449
139339318,FC(F)(F)c1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2cc(-c3nccs3)ccc12,-10.028,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44b30>,0.8027162,69.026146
135421143,NS(=O)(=O)c1ccc(/N=C\c2c(O)[nH]c3cc(CO)ccc23)cc1,-9.579,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44c10>,-28.796074,13.044746
155547680,CC(C)c1[nH]nc2c(NCc3ccc(-c4ccccn4)cc3)nc(S[C@@H]3CCC[C@H]3O)nc12,-9.781,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44cf0>,23.834684,-55.30315
57951379,CC(C)(Nc1ccc(Cl)c(C(=O)NCC(N)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,-4.167,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44dd0>,-42.761856,41.15496
49771003,C=Cc1ccc(-c2cc(=O)c3c(O)cc(O)c([C@@H]4CCN(C)C[C@@H]4O)c3o2)cc1,-8.616,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44eb0>,-34.524166,-11.589002
10137573,CC[C@@H](CO)Nc1nc(NCc2ccc(-c3ccccc3)cc2)c2ncn(C(C)C)c2n1,-8.576,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44f90>,38.53082,-31.107714
90419627,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CC[N@@]([C@H]4CC[C@@H](C(=O)O)CC4)CC3)cc12,-9.478,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45070>,-10.1908655,-21.906239
137639686,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCc5cccc(F)c5)ncnc43)C2)n1,-7.967,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45150>,46.227768,-17.945618
CHEMBL1164264,Cc1oncc1CNC(=O)c1ccc2cc(-c3n[nH]cc3-c3ccccc3)[nH]c2c1,-11.686,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45230>,-14.309847,-13.077125
156086873,CCC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc4ccc(Cl)cc4n3)C2)cc1,-10.079,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45310>,-0.51470166,41.174477
155544564,Cc1ccc2nc(Nc3nc(Nc4ccc(S(N)(=O)=O)cc4)ncc3F)sc2c1,-9.343,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b453f0>,13.2680235,5.8843822
46829289,NC(=O)c1nn(CC2CCNCC2)c2c1CCc1cnc(Nc3ccccc3)nc1-2,-10.586,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b454d0>,29.743376,38.032658
135421156,CC(=O)NS(=O)(=O)c1ccc(/N=C/c2c(O)[nH]c3ccc4ncsc4c23)cc1,-8.708,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b455b0>,-29.261395,15.587924
154684496,Cn1cc(S(=O)(=O)N2CCC(Nc3ncc4c(n3)N([C@H]3CCC[C@H](O)C3)C(=O)C43CC3)CC2)cn1,-7.94,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45690>,37.60961,16.040512
46887031,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3[N+](=O)[O-])ncc1CC2,-9.868,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45770>,26.842136,39.88476
162673993,C[N@]1CC[C@H](CNC(=O)c2cccc(-c3ccc(F)c(C(=O)Nc4cn[nH]c4C(=O)Nc4ccc(F)cc4)c3F)c2)CC1,-9.221,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45850>,-11.464,-46.97084
150584799,c1nn[nH]c1-c1nc2ccc3[nH]ncc3c2c2c1CCCC2,-9.256,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45930>,-26.107851,36.248093
49840038,CC(C)c1n[nH]cc1-c1ccnc(Nc2ccccn2)n1,-9.431,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45a10>,-0.29377386,15.346539
CHEMBL358390,COc1ccc(CNC(=O)Nc2cccc3c2C(=O)c2c-3n[nH]c2-c2ccc(OC)cc2)cc1,-9.985,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45af0>,-57.02176,-18.12824
46887032,Cn1nc(C(N)=O)c2c1-c1nc(Nc3cccc([N+](=O)[O-])c3)ncc1CC2,-9.974,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45bd0>,28.45757,40.481194
5329742,CCNCC(=O)Nc1cccc2c1C(=O)c1c(-c3ccc(OC)cc3)n[nH]c1-2,-7.9,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45cb0>,-55.582195,-20.213177
162662848,Fc1cncc(-c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)c1,-9.907,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45d90>,1.2783413,69.544975
134133554,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O,-8.937,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45e70>,29.374693,22.236664
162670378,C[N@@]1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc6ccccc6[nH]5)cc4)oc23)CC1,-8.988,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45f50>,-33.11672,-9.684739
5329668,CC(C)(C)C(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1,-8.238,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b46030>,5.3704987,-37.77333
16739809,C1=C\CNc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1,-10.612,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b46110>,-22.611887,51.976936
5331051,NC(=O)c1[nH]n(-c2cccnc2)c2c1ccc1nncc12,-8.76,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b461f0>,-16.854818,21.618586
163408840,NCCCCNC(=O)c1ccc(CNc2nc(N[C@H]3CC[C@@H](N)CC3)nc3c2ncn3C2CCCC2)cc1,-10.043,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b462d0>,58.97693,-21.4366
CHEMBL457887,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN(C)C)cc3)n2)n1C(C)C,-10.772,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b463b0>,11.33294,26.101618
145749949,C=CC(=O)Nc1ccc(O[C@H]2CCC[C@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c(C(F)(F)F)c1,-8.263,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b46490>,7.6156807,-41.69548
16224560,CC#Cc1cnn2c(N)cc([C@H]3CCCNC3)nc12,-9.067,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b46570>,19.491869,-18.81405
130196686,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CC[N@](CCN(C)C(=N)N)C5)ncc3F)cc2n1C(C)C,-11.964,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b46650>,46.413494,24.735508
